ts,open,high,low,close,volume
1748525400000,2686.65,2688.0,2653.88,2660.19,36305.914
1748527200000,2660.19,2667.19,2621.92,2637.62,43865.0657
1748529000000,2637.63,2675.9,2630.42,2672.02,28691.3208
1748530800000,2672.02,2674.51,2657.28,2661.43,12393.3392
1748532600000,2661.43,2663.0,2639.02,2643.68,15024.3251
1748534400000,2643.68,2660.0,2640.44,2649.22,15507.6083
1748536200000,2649.22,2651.31,2630.67,2640.19,13979.4941
1748538000000,2640.18,2652.88,2638.19,2649.05,10791.807
1748539800000,2649.05,2670.27,2648.32,2659.42,15803.9194
1748541600000,2659.43,2673.48,2655.27,2656.22,9975.2911
1748543400000,2656.22,2661.0,2645.52,2649.9,9421.1758
1748545200000,2649.91,2657.28,2628.99,2643.67,17726.1539
1748547000000,2643.67,2655.5,2639.19,2650.12,9414.8684
1748548800000,2650.12,2662.0,2649.57,2653.1,12824.7051
1748550600000,2653.11,2656.6,2640.29,2643.98,6939.7054
1748552400000,2643.99,2652.46,2643.94,2649.66,3421.8288
1748554200000,2649.67,2662.45,2649.43,2660.9,5468.919
1748556000000,2660.91,2668.95,2658.05,2659.46,7553.0371
1748557800000,2659.45,2660.8,2644.72,2644.99,5484.077
1748559600000,2644.99,2649.0,2628.17,2634.83,10478.4261
1748561400000,2634.83,2638.7,2619.05,2631.39,13103.7273
1748563200000,2631.39,2645.23,2630.99,2637.4,9715.8641
1748565000000,2637.39,2637.8,2557.07,2573.5,58946.6919
1748566800000,2573.5,2608.56,2568.59,2606.01,26576.083
1748568600000,2606.01,2608.99,2595.15,2598.31,9796.8471
1748570400000,2598.31,2622.94,2597.9,2619.6,14794.9492
1748572200000,2619.61,2634.18,2619.09,2629.79,14835.8925
1748574000000,2629.79,2642.4,2626.21,2638.6,12031.2799
1748575800000,2638.6,2640.59,2629.07,2631.19,8308.4321
1748577600000,2631.19,2631.6,2621.61,2623.72,9129.2353
1748579400000,2623.72,2638.2,2621.1,2635.0,6746.0654
1748581200000,2635.0,2640.0,2630.43,2636.7,6381.1077
1748583000000,2636.7,2649.23,2636.0,2643.71,13294.1365
1748584800000,2643.7,2644.82,2625.59,2627.71,7030.5634
1748586600000,2627.7,2630.7,2606.8,2620.3,21802.527
1748588400000,2620.3,2643.1,2615.3,2631.89,14394.5775
1748590200000,2631.88,2631.88,2613.68,2618.26,19843.4669
1748592000000,2618.27,2624.4,2607.75,2622.01,12625.285
1748593800000,2622.01,2626.78,2611.42,2617.31,10848.5551
1748595600000,2617.3,2623.7,2610.5,2614.61,8384.0776
1748597400000,2614.61,2617.79,2588.16,2615.08,25091.9323
1748599200000,2615.07,2618.0,2602.97,2617.24,13698.9095
1748601000000,2617.24,2623.45,2610.47,2622.05,8897.0405
1748602800000,2622.06,2628.1,2615.07,2617.74,9350.0409
1748604600000,2617.74,2624.35,2616.0,2622.04,5451.9102
1748606400000,2622.04,2626.3,2578.2,2594.6,24082.4145
1748608200000,2594.6,2622.29,2593.2,2610.2,13750.877
1748610000000,2610.2,2618.18,2588.87,2593.31,13702.0295
1748611800000,2593.3,2599.74,2572.56,2576.69,21380.4917
1748613600000,2576.7,2590.2,2576.7,2587.59,26311.6593
1748615400000,2587.59,2604.27,2585.8,2595.5,20552.3125
1748617200000,2595.5,2616.8,2595.0,2613.58,22223.0422
1748619000000,2613.58,2614.65,2597.5,2598.21,16086.4358
1748620800000,2598.21,2604.28,2570.0,2572.78,16697.0375
1748622600000,2572.79,2574.02,2533.2,2540.82,63812.0057
1748624400000,2540.82,2560.0,2539.99,2547.49,14698.3503
1748626200000,2547.49,2554.25,2539.4,2549.31,11704.3512
1748628000000,2549.32,2576.9,2547.5,2573.88,16110.8219
1748629800000,2573.89,2579.23,2567.3,2578.21,12251.1005
1748631600000,2578.2,2585.29,2574.41,2580.8,8881.0897
1748633400000,2580.81,2581.8,2572.49,2574.41,6247.4229
1748635200000,2574.41,2578.17,2565.65,2572.62,4727.3975
1748637000000,2572.61,2589.85,2569.17,2577.3,7452.4645
1748638800000,2577.31,2586.08,2576.49,2581.51,3059.8026
1748640600000,2581.51,2584.85,2562.82,2569.2,6131.4044
1748642400000,2569.2,2573.09,2546.48,2548.59,11998.5082
1748644200000,2548.59,2554.44,2523.42,2526.71,21040.2474
1748646000000,2526.71,2536.2,2507.35,2519.35,28034.9384
1748647800000,2519.35,2534.16,2509.0,2531.34,24133.5806
1748649600000,2531.35,2539.98,2503.09,2515.5,30112.1248
1748651400000,2515.49,2535.11,2515.49,2519.9,12632.455
1748653200000,2519.9,2527.87,2503.16,2509.13,22211.9526
1748655000000,2509.13,2514.21,2475.33,2493.07,44256.4538
1748656800000,2493.06,2516.72,2485.5,2504.95,20581.2601
1748658600000,2504.91,2505.0,2485.4,2490.22,15524.4337
1748660400000,2490.21,2505.28,2485.23,2504.21,13394.8986
1748662200000,2504.21,2517.04,2500.25,2513.98,9574.3898
1748664000000,2513.98,2526.37,2504.63,2519.5,8571.7592
1748665800000,2519.5,2524.49,2517.68,2522.5,6600.3284
1748667600000,2522.5,2526.43,2514.07,2518.19,5488.1397
1748669400000,2518.19,2522.29,2511.77,2512.29,6087.8491
1748671200000,2512.3,2523.58,2512.22,2519.78,5672.4325
1748673000000,2519.79,2526.5,2516.8,2521.7,4553.788
1748674800000,2521.69,2523.69,2514.6,2519.6,4083.0187
1748676600000,2519.6,2525.73,2518.77,2521.11,3310.0306
1748678400000,2521.11,2525.99,2517.08,2520.71,7325.2734
1748680200000,2520.7,2530.61,2515.91,2524.49,7747.8346
1748682000000,2524.49,2529.29,2517.4,2519.5,3867.3997
1748683800000,2519.5,2524.21,2518.44,2523.25,3129.8014
1748685600000,2523.24,2538.45,2520.2,2522.5,10593.0983
1748687400000,2522.5,2523.98,2508.04,2520.21,7134.732
1748689200000,2520.2,2521.85,2509.74,2517.34,5749.9946
1748691000000,2517.33,2520.7,2513.0,2519.61,4131.7034
1748692800000,2519.61,2533.75,2515.95,2525.84,7216.9595
1748694600000,2525.84,2538.0,2525.57,2537.61,8133.0669
1748696400000,2537.6,2547.7,2530.33,2535.43,14193.6084
1748698200000,2535.42,2539.73,2526.5,2533.02,6403.8994
1748700000000,2533.0,2544.38,2531.31,2538.69,7827.3989
1748701800000,2538.69,2543.62,2536.61,2542.5,5470.3988
1748703600000,2542.51,2550.14,2534.0,2547.19,9223.9307
1748705400000,2547.19,2548.46,2532.41,2536.3,8450.8789
1748707200000,2536.29,2546.6,2533.0,2543.71,4593.7398
1748709000000,2543.7,2547.99,2536.45,2540.59,5358.2066
1748710800000,2540.59,2541.14,2534.66,2535.09,3105.7007
1748712600000,2535.1,2538.0,2523.36,2527.39,6707.2649
1748714400000,2527.38,2542.4,2525.99,2537.43,2386.9298
1748716200000,2537.43,2540.95,2535.42,2539.73,1941.4115
1748718000000,2539.74,2543.0,2537.59,2541.32,2199.9309
1748719800000,2541.33,2542.43,2536.36,2537.4,2870.4506
1748721600000,2537.39,2541.0,2531.67,2540.0,3484.1928
1748723400000,2540.0,2542.43,2538.8,2542.19,2797.1035
1748725200000,2542.2,2550.34,2539.32,2544.16,5700.9858
1748727000000,2544.16,2546.55,2539.99,2543.21,3730.1129
1748728800000,2543.21,2545.0,2536.36,2536.7,5025.2095
1748730600000,2536.7,2539.13,2530.69,2530.76,3452.1485
1748732400000,2530.76,2548.31,2524.41,2534.34,8192.6514
1748734200000,2534.35,2536.0,2526.55,2528.06,3735.9194
1748736000000,2528.06,2528.8,2515.34,2517.85,11144.9216
1748737800000,2517.86,2526.07,2515.63,2525.76,8251.0434
1748739600000,2525.77,2530.38,2518.1,2522.98,8424.1726
1748741400000,2522.99,2525.8,2492.0,2507.29,14938.7546
1748743200000,2507.29,2509.45,2493.8,2507.28,7722.1298
1748745000000,2507.29,2513.73,2505.93,2507.07,6285.8913
1748746800000,2507.08,2508.7,2492.4,2501.88,6419.1536
1748748600000,2501.88,2518.58,2501.88,2513.3,7347.9211
1748750400000,2513.3,2516.5,2511.5,2515.87,2724.6406
1748752200000,2515.88,2527.1,2515.87,2522.2,4286.2528
1748754000000,2522.19,2527.28,2517.9,2519.99,4316.7885
1748755800000,2519.99,2522.37,2516.12,2518.58,2421.7888
1748757600000,2518.58,2519.19,2509.29,2513.6,4915.6923
1748759400000,2513.6,2519.19,2511.31,2512.7,3110.2308
1748761200000,2512.69,2515.67,2507.67,2512.77,3168.7488
1748763000000,2512.76,2513.11,2505.87,2509.0,2933.973
1748764800000,2509.0,2510.75,2499.0,2502.73,5766.2659
1748766600000,2502.74,2508.72,2501.17,2505.86,3733.4538
1748768400000,2505.87,2510.69,2491.66,2494.23,11899.85
1748770200000,2494.23,2494.57,2477.77,2492.26,15680.4734
1748772000000,2492.27,2496.8,2486.7,2494.46,6465.1599
1748773800000,2494.46,2495.23,2487.18,2493.6,3466.7772
1748775600000,2493.6,2501.77,2491.2,2499.69,4157.698
1748777400000,2499.69,2502.84,2495.86,2497.35,3233.5458
1748779200000,2497.35,2501.47,2489.73,2493.17,4624.9705
1748781000000,2493.17,2494.0,2468.56,2484.17,13339.5424
1748782800000,2484.18,2496.8,2480.44,2491.12,6252.7253
1748784600000,2491.12,2498.42,2490.44,2493.84,5638.3045
1748786400000,2493.84,2514.59,2493.84,2512.29,9899.2852
1748788200000,2512.3,2518.73,2508.51,2509.68,7647.3976
1748790000000,2509.68,2519.88,2503.95,2517.79,6264.3251
1748791800000,2517.79,2524.99,2515.6,2523.23,6213.0508
1748793600000,2523.23,2542.43,2521.0,2536.83,21928.864
1748795400000,2536.82,2547.79,2532.33,2538.76,9470.3635
1748797200000,2538.77,2543.9,2532.7,2543.89,6193.391
1748799000000,2543.89,2546.96,2537.43,2538.99,5197.4614
1748800800000,2538.99,2539.0,2512.57,2515.99,12015.2433
1748802600000,2516.0,2524.02,2493.49,2520.2,12126.7775
1748804400000,2520.21,2526.69,2511.82,2518.79,6187.8561
1748806200000,2518.8,2527.1,2517.33,2526.38,4127.3444
1748808000000,2526.38,2528.29,2519.42,2527.09,3875.5641
1748809800000,2527.1,2537.0,2524.11,2525.7,4614.1868
1748811600000,2525.7,2536.37,2524.34,2533.34,3564.315
1748813400000,2533.34,2540.91,2531.96,2539.4,6116.2471
1748815200000,2539.39,2547.59,2535.35,2536.79,8687.9092
1748817000000,2536.8,2539.99,2532.76,2535.28,4847.8239
1748818800000,2535.28,2545.25,2534.49,2538.0,5702.2004
1748820600000,2538.0,2542.45,2533.2,2539.21,4671.2321
1748822400000,2539.2,2540.66,2528.39,2530.41,8185.5958
1748824200000,2530.41,2534.72,2526.51,2534.32,6334.6514
1748826000000,2534.32,2541.71,2529.49,2530.99,5339.5136
1748827800000,2530.99,2532.3,2525.05,2526.23,4407.5898
1748829600000,2526.23,2527.5,2513.64,2519.77,7174.5275
1748831400000,2519.77,2522.8,2507.6,2508.53,6927.2717
1748833200000,2508.54,2510.24,2485.65,2494.16,14965.6788
1748835000000,2494.15,2503.26,2490.29,2496.31,8729.8515
1748836800000,2496.3,2501.41,2492.83,2496.72,4119.4302
1748838600000,2496.71,2501.6,2487.7,2492.59,5695.9983
1748840400000,2492.59,2497.24,2486.68,2494.63,4688.5208
1748842200000,2494.62,2494.91,2483.37,2492.91,4995.3229
1748844000000,2492.9,2499.77,2485.0,2494.41,8033.8266
1748845800000,2494.42,2500.0,2488.1,2494.79,5859.2876
1748847600000,2494.8,2513.97,2494.8,2502.99,7676.8234
1748849400000,2502.99,2509.0,2500.0,2506.94,5686.6232
1748851200000,2506.94,2514.84,2503.4,2513.2,7111.1751
1748853000000,2513.21,2515.92,2490.1,2494.58,8731.0028
1748854800000,2494.57,2494.94,2478.0,2483.8,17909.7236
1748856600000,2483.79,2490.0,2475.0,2481.52,10978.0161
1748858400000,2481.52,2489.78,2476.4,2482.4,11151.0812
1748860200000,2482.4,2485.77,2477.39,2482.1,5198.2837
1748862000000,2482.1,2488.7,2478.0,2483.0,6022.5019
1748863800000,2483.0,2486.39,2475.72,2480.94,5268.1533
1748865600000,2480.93,2485.6,2477.88,2484.0,5608.3411
1748867400000,2484.0,2498.39,2482.74,2497.69,9817.7093
1748869200000,2497.69,2502.7,2487.35,2500.22,7032.4087
1748871000000,2500.22,2519.99,2496.07,2504.67,18105.8183
1748872800000,2504.67,2540.79,2495.82,2530.99,26791.3956
1748874600000,2530.99,2537.34,2516.9,2531.4,17420.3336
1748876400000,2531.4,2556.74,2523.36,2539.44,21417.1313
1748878200000,2539.45,2547.75,2533.93,2544.39,11441.4344
1748880000000,2544.39,2545.92,2529.7,2534.0,10154.6276
1748881800000,2533.99,2553.9,2532.07,2546.78,9207.6286
1748883600000,2546.78,2552.99,2538.8,2544.34,10845.5831
1748885400000,2544.33,2552.5,2538.56,2549.74,7586.4869
1748887200000,2549.74,2565.56,2544.06,2557.15,15695.8089
1748889000000,2557.15,2557.86,2538.0,2544.47,11267.1736
1748890800000,2544.48,2549.4,2534.08,2538.27,11556.3483
1748892600000,2538.27,2538.85,2524.8,2532.44,7797.9736
1748894400000,2532.45,2547.9,2532.2,2541.99,7638.3975
1748896200000,2541.99,2543.75,2535.78,2539.74,3683.4936
1748898000000,2539.74,2547.99,2539.74,2546.44,4034.2736
1748899800000,2546.43,2561.34,2544.01,2560.55,8429.2445
1748901600000,2560.55,2584.42,2560.22,2580.82,16852.3544
1748903400000,2580.83,2585.0,2574.63,2584.57,10007.4533
1748905200000,2584.58,2609.53,2582.7,2607.01,21939.9126
1748907000000,2607.0,2615.0,2601.24,2607.41,13368.1905
1748908800000,2607.42,2623.13,2601.63,2615.21,25167.1123
1748910600000,2615.22,2626.5,2615.21,2621.91,10999.2229
1748912400000,2621.91,2628.71,2616.1,2625.77,10569.6428
1748914200000,2625.78,2649.91,2625.49,2646.1,22582.1872
1748916000000,2646.11,2648.0,2630.59,2630.92,15282.8078
1748917800000,2630.92,2634.83,2613.0,2616.21,16562.4662
1748919600000,2616.21,2619.75,2594.31,2595.5,19577.364
1748921400000,2595.49,2606.25,2589.3,2603.39,10289.8289
1748923200000,2603.38,2605.0,2593.19,2598.6,7582.065
1748925000000,2598.59,2600.5,2589.91,2591.99,6973.1419
1748926800000,2591.99,2605.01,2591.66,2603.66,7744.3407
1748928600000,2603.66,2617.72,2601.81,2614.76,7772.9219
1748930400000,2614.75,2614.77,2604.46,2606.4,4114.7336
1748932200000,2606.4,2618.93,2605.0,2618.54,5477.7586
1748934000000,2618.55,2620.75,2608.09,2610.31,6608.907
1748935800000,2610.3,2616.38,2607.76,2609.99,4894.0966
1748937600000,2610.0,2611.24,2594.79,2605.21,9554.4009
1748939400000,2605.21,2609.25,2595.92,2607.29,8581.5109
1748941200000,2607.29,2609.0,2601.45,2602.19,6415.302
1748943000000,2602.2,2619.14,2601.46,2614.49,6648.3054
1748944800000,2614.5,2618.75,2612.0,2616.73,4846.4825
1748946600000,2616.73,2620.34,2610.0,2611.46,7350.8383
1748948400000,2611.46,2616.93,2605.67,2608.41,6162.0227
1748950200000,2608.42,2610.37,2600.72,2601.78,3290.6772
1748952000000,2601.78,2608.7,2598.02,2607.11,7408.3809
1748953800000,2607.11,2613.43,2602.99,2609.76,5933.7806
1748955600000,2609.76,2627.79,2609.76,2621.5,11722.6024
1748957400000,2621.5,2632.82,2607.09,2626.81,14553.1546
1748959200000,2626.81,2637.37,2613.8,2633.02,12307.0323
1748961000000,2633.02,2655.38,2627.0,2648.6,19808.1706
1748962800000,2648.59,2651.51,2634.79,2642.58,15408.2719
1748964600000,2642.59,2644.08,2616.66,2623.58,15070.5423
1748966400000,2623.58,2625.24,2608.61,2610.44,10339.5682
1748968200000,2610.44,2618.6,2602.56,2605.41,12071.5525
1748970000000,2605.42,2627.39,2603.3,2623.77,11350.5094
1748971800000,2623.77,2624.5,2614.61,2619.11,5831.2312
1748973600000,2619.12,2619.5,2607.2,2614.0,6173.2851
1748975400000,2614.01,2620.67,2610.5,2618.41,3616.2284
1748977200000,2618.42,2628.57,2618.41,2626.31,4112.2741
1748979000000,2626.3,2626.3,2615.11,2625.16,6179.4606
1748980800000,2625.19,2625.61,2603.91,2604.32,7767.707
1748982600000,2604.33,2619.46,2594.4,2614.99,8635.2567
1748984400000,2615.0,2616.74,2601.05,2611.7,6418.7665
1748986200000,2611.71,2615.47,2575.0,2589.22,13639.3045
1748988000000,2589.23,2600.95,2586.53,2600.68,6023.2092
1748989800000,2600.67,2610.17,2598.98,2604.5,4681.7581
1748991600000,2604.5,2604.9,2590.79,2593.99,4765.6009
1748993400000,2593.99,2597.64,2586.56,2593.36,5517.2586
1748995200000,2593.35,2603.0,2591.27,2594.9,6298.2369
1748997000000,2594.89,2599.65,2583.5,2598.99,7077.3056
1748998800000,2599.0,2622.77,2598.64,2615.89,9270.3402
1749000600000,2615.89,2616.3,2604.37,2612.29,6092.4652
1749002400000,2612.3,2620.99,2611.2,2614.72,4959.9546
1749004200000,2614.73,2616.07,2610.01,2612.24,3905.9775
1749006000000,2612.25,2640.83,2610.0,2634.16,14305.7927
1749007800000,2634.16,2640.57,2625.99,2627.9,9888.8475
1749009600000,2627.89,2633.29,2623.15,2628.99,7121.4555
1749011400000,2628.99,2638.15,2622.79,2637.26,6674.8083
1749013200000,2637.26,2644.77,2620.07,2622.41,20384.9168
1749015000000,2622.41,2629.14,2619.3,2624.7,10904.469
1749016800000,2624.71,2630.8,2621.38,2625.69,4666.1758
1749018600000,2625.69,2634.45,2622.63,2629.32,4611.3226
1749020400000,2629.32,2634.0,2622.45,2627.1,5542.8401
1749022200000,2627.1,2629.29,2623.76,2627.74,3032.1633
1749024000000,2627.75,2646.05,2627.74,2639.25,11189.2104
1749025800000,2639.25,2643.0,2639.0,2640.99,4730.0334
1749027600000,2641.0,2644.0,2630.2,2636.02,8186.1286
1749029400000,2636.03,2647.77,2631.36,2643.43,7489.1841
1749031200000,2643.43,2650.0,2638.04,2638.95,9914.2708
1749033000000,2638.94,2640.85,2635.2,2638.45,4914.0738
1749034800000,2638.44,2644.88,2629.24,2632.81,7086.6942
1749036600000,2632.82,2632.82,2624.0,2624.4,9959.3248
1749038400000,2624.41,2638.68,2615.84,2619.65,25533.0165
1749040200000,2619.64,2626.9,2614.51,2616.73,11571.8653
1749042000000,2616.74,2621.35,2607.8,2614.24,13621.0261
1749043800000,2614.25,2628.72,2613.49,2614.78,10222.943
1749045600000,2614.77,2618.75,2594.49,2612.72,29954.7568
1749047400000,2612.72,2641.7,2610.98,2640.38,16005.9293
1749049200000,2640.38,2661.01,2633.76,2649.63,31179.7527
1749051000000,2649.62,2679.88,2643.1,2667.93,34611.9959
1749052800000,2667.92,2669.59,2650.02,2650.45,21624.6406
1749054600000,2650.45,2661.17,2648.47,2660.0,9294.2357
1749056400000,2660.0,2660.01,2641.22,2642.42,9056.553
1749058200000,2642.41,2642.42,2631.26,2635.07,13481.0047
1749060000000,2635.07,2642.24,2633.24,2636.5,6589.7212
1749061800000,2636.5,2639.5,2625.55,2629.11,6078.8694
1749063600000,2629.11,2631.59,2622.97,2624.37,5992.9927
1749065400000,2624.36,2633.21,2622.22,2623.72,5189.5785
1749067200000,2623.72,2625.1,2601.03,2613.38,15125.2593
1749069000000,2613.39,2614.5,2599.11,2605.67,10190.2652
1749070800000,2605.67,2614.3,2599.6,2610.0,6337.4576
1749072600000,2610.01,2623.59,2608.5,2618.75,7805.9081
1749074400000,2618.75,2621.46,2605.6,2607.37,7381.3041
1749076200000,2607.37,2613.77,2604.0,2605.6,6961.7828
1749078000000,2605.6,2616.67,2599.54,2606.6,6803.8352
1749079800000,2606.6,2612.5,2603.7,2607.68,3674.136
1749081600000,2607.68,2612.72,2601.25,2608.49,4973.0799
1749083400000,2608.5,2614.58,2604.0,2611.7,5641.3189
1749085200000,2611.71,2615.91,2606.99,2608.98,3791.9353
1749087000000,2608.98,2609.8,2604.57,2608.47,3468.269
1749088800000,2608.49,2619.75,2608.49,2613.27,4773.08
1749090600000,2613.27,2628.64,2613.26,2620.07,9021.0334
1749092400000,2620.07,2628.0,2617.31,2623.96,3778.2808
1749094200000,2623.95,2632.47,2621.39,2624.99,5229.0669
1749096000000,2625.0,2632.76,2620.99,2628.6,7485.262
1749097800000,2628.6,2634.46,2627.31,2630.37,5087.8273
1749099600000,2630.37,2631.54,2619.49,2621.49,5623.4471
1749101400000,2621.49,2621.49,2608.47,2613.11,9098.9
1749103200000,2613.11,2617.84,2606.49,2617.23,6098.7439
1749105000000,2617.23,2618.02,2602.5,2604.33,11542.6972
1749106800000,2604.33,2615.09,2604.33,2612.71,7057.7373
1749108600000,2612.71,2613.04,2601.08,2604.08,9530.266
1749110400000,2604.09,2610.5,2597.91,2608.61,7265.2481
1749112200000,2608.61,2610.01,2601.58,2605.42,5458.6268
1749114000000,2605.42,2610.13,2602.08,2605.13,6640.1399
1749115800000,2605.13,2610.41,2603.4,2609.69,4030.3035
1749117600000,2609.68,2613.72,2601.89,2602.76,4747.9588
1749119400000,2602.76,2605.5,2580.88,2596.69,20594.6537
1749121200000,2596.69,2605.1,2593.5,2603.73,5854.7035
1749123000000,2603.74,2609.5,2603.71,2608.01,5247.2063
1749124800000,2608.01,2628.7,2605.59,2626.06,18045.2894
1749126600000,2626.05,2640.86,2620.0,2631.66,17267.2672
1749128400000,2631.65,2635.69,2621.15,2629.33,19057.8946
1749130200000,2629.34,2630.8,2580.0,2589.87,33220.0536
1749132000000,2589.87,2595.28,2562.85,2582.5,41652.1578
1749133800000,2582.5,2615.7,2571.61,2587.78,32666.3928
1749135600000,2587.78,2602.49,2582.0,2600.4,13643.1364
1749137400000,2600.39,2601.76,2588.3,2589.43,6560.2459
1749139200000,2589.44,2591.59,2557.36,2564.89,26070.1866
1749141000000,2564.89,2572.27,2552.91,2559.38,25391.6828
1749142800000,2559.39,2577.47,2558.61,2572.12,13286.2956
1749144600000,2572.11,2574.87,2563.08,2570.2,5343.9113
1749146400000,2570.19,2578.57,2554.32,2577.56,11881.2656
1749148200000,2577.57,2583.99,2572.75,2576.3,10347.3394
1749150000000,2576.3,2578.3,2506.4,2540.21,45450.9226
1749151800000,2540.2,2550.7,2526.3,2528.96,19364.4981
1749153600000,2528.96,2535.7,2439.1,2473.72,66851.7216
1749155400000,2473.73,2475.09,2393.47,2398.9,87827.1572
1749157200000,2398.91,2429.98,2391.66,2419.51,50102.7441
1749159000000,2419.51,2449.16,2414.66,2437.29,29229.0409
1749160800000,2437.29,2437.3,2409.64,2418.1,24624.5323
1749162600000,2418.09,2436.0,2416.9,2430.15,16271.3375
1749164400000,2430.16,2436.09,2418.84,2422.12,17437.345
1749166200000,2422.11,2426.39,2411.3,2414.01,15305.8305
1749168000000,2414.02,2417.34,2381.49,2409.89,38612.6947
1749169800000,2409.89,2428.38,2409.2,2426.41,23871.3638
1749171600000,2426.42,2429.05,2417.25,2422.9,9597.5372
1749173400000,2422.91,2428.96,2416.68,2421.7,12947.7066
1749175200000,2421.7,2424.8,2402.99,2406.5,18952.8394
1749177000000,2406.5,2436.48,2402.7,2435.4,20233.4599
1749178800000,2435.4,2445.2,2428.0,2443.19,13640.0016
1749180600000,2443.19,2457.12,2441.26,2455.71,15143.9678
1749182400000,2455.7,2458.4,2447.23,2450.91,13170.0859
1749184200000,2450.9,2463.8,2448.5,2458.92,10999.2443
1749186000000,2458.93,2465.6,2448.0,2450.69,13719.398
1749187800000,2450.69,2462.06,2446.68,2459.88,6354.2766
1749189600000,2459.89,2468.55,2450.0,2457.22,12649.1169
1749191400000,2457.22,2463.5,2456.88,2457.95,7627.7485
1749193200000,2457.96,2466.9,2457.28,2463.19,10693.4625
1749195000000,2463.18,2463.18,2451.0,2455.64,14595.1497
1749196800000,2455.64,2466.09,2454.01,2463.25,7092.2247
1749198600000,2463.25,2465.97,2457.28,2461.3,6956.7358
1749200400000,2461.29,2482.27,2459.82,2473.66,12046.7624
1749202200000,2473.66,2476.33,2467.79,2468.53,9104.2764
1749204000000,2468.53,2487.0,2468.5,2481.01,9934.2797
1749205800000,2481.0,2485.9,2477.37,2481.8,8861.3309
1749207600000,2481.8,2493.82,2479.8,2484.23,9407.9263
1749209400000,2484.24,2484.93,2472.4,2476.15,10669.5894
1749211200000,2476.15,2480.39,2473.41,2478.52,8174.9101
1749213000000,2478.52,2500.0,2466.45,2475.48,31849.8765
1749214800000,2475.48,2489.11,2475.48,2482.7,11571.7658
1749216600000,2482.7,2519.9,2480.75,2503.11,27699.4632
1749218400000,2503.11,2514.81,2494.98,2507.49,14488.409
1749220200000,2507.49,2524.21,2501.2,2518.85,14905.0954
1749222000000,2518.84,2531.36,2506.46,2508.51,21219.7434
1749223800000,2508.5,2512.66,2496.2,2509.63,18572.9619
1749225600000,2509.62,2518.38,2504.47,2507.96,13003.0878
1749227400000,2507.96,2513.62,2492.49,2497.5,12438.6343
1749229200000,2497.5,2498.57,2484.43,2489.58,12516.1235
1749231000000,2489.58,2501.51,2483.22,2499.5,9966.7642
1749232800000,2499.51,2503.9,2488.65,2490.17,5238.8712
1749234600000,2490.17,2497.13,2488.92,2495.08,5275.0285
1749236400000,2495.08,2502.2,2489.27,2489.94,5504.0594
1749238200000,2489.93,2495.55,2483.98,2484.02,6743.6776
1749240000000,2484.02,2496.49,2482.2,2494.47,5470.0537
1749241800000,2494.48,2507.06,2493.12,2499.71,5043.424
1749243600000,2499.71,2499.94,2487.43,2490.99,4729.9959
1749245400000,2490.99,2499.12,2490.6,2491.52,5507.6867
1749247200000,2491.52,2493.47,2482.3,2488.81,4951.4658
1749249000000,2488.8,2488.8,2477.26,2482.62,8021.6741
1749250800000,2482.61,2483.13,2472.71,2478.8,4969.1118
1749252600000,2478.81,2482.08,2474.8,2476.1,4100.4346
1749254400000,2476.1,2477.94,2457.0,2467.11,13794.5697
1749256200000,2467.12,2482.59,2466.6,2480.81,7678.5004
1749258000000,2480.8,2481.18,2471.01,2471.06,5294.9407
1749259800000,2471.06,2474.67,2466.5,2471.3,4011.4803
1749261600000,2471.3,2475.6,2468.35,2473.2,3043.9975
1749263400000,2473.21,2482.0,2470.78,2479.99,5102.1559
1749265200000,2479.98,2492.68,2477.51,2490.21,8021.5514
1749267000000,2490.2,2493.47,2486.42,2488.98,6121.0598
1749268800000,2488.99,2489.5,2482.6,2483.79,3771.7233
1749270600000,2483.8,2490.95,2480.0,2490.04,5000.3732
1749272400000,2490.04,2490.42,2485.5,2489.01,2603.3871
1749274200000,2489.01,2497.0,2486.9,2494.0,11158.8106
1749276000000,2494.0,2494.56,2484.42,2484.64,7313.6213
1749277800000,2484.64,2501.47,2484.64,2501.34,7163.5442
1749279600000,2501.34,2502.0,2487.5,2492.23,6675.305
1749281400000,2492.22,2495.9,2489.3,2491.28,2609.993
1749283200000,2491.27,2492.23,2484.86,2488.69,2758.5386
1749285000000,2488.68,2489.1,2482.11,2483.87,2882.4264
1749286800000,2483.88,2490.41,2483.2,2488.9,2773.2042
1749288600000,2488.91,2489.4,2484.6,2485.8,1402.4856
1749290400000,2485.8,2495.46,2484.61,2494.68,5726.6778
1749292200000,2494.69,2496.94,2488.5,2495.01,4526.3827
1749294000000,2495.01,2500.7,2492.82,2497.2,4855.5196
1749295800000,2497.21,2501.4,2493.43,2495.75,4243.7743
1749297600000,2495.76,2498.9,2493.57,2498.31,3452.4948
1749299400000,2498.31,2507.28,2496.61,2497.85,9409.3502
1749301200000,2497.85,2510.16,2492.81,2505.26,8886.9134
1749303000000,2505.26,2514.48,2503.0,2507.4,6911.174
1749304800000,2507.4,2513.24,2505.0,2508.35,6559.6619
1749306600000,2508.34,2518.31,2508.34,2515.65,6842.0888
1749308400000,2515.66,2523.61,2515.57,2517.67,9235.0642
1749310200000,2517.67,2520.0,2513.0,2519.75,5065.9011
1749312000000,2519.75,2525.79,2516.11,2517.11,8486.5277
