series,cond,n,hit2,hitH,e2,med_t,med_nb,med_mae,r24_mean,delta_hitH,q
BTCUSDT-1h,trend_ge=1,2740,0.5405109489051095,0.9208029197080292,0.8883211678832117,2,0.0,24.944068711908397,29.1387976450395,-0.008797080291970794,0.4716
BTCUSDT-1h,trend_ge=2,2078,0.5303176130895092,0.917228103946102,0.8816169393647738,2,0.0,26.917402347123048,32.46410778522956,-0.013618826900828829,0.2205
BTCUSDT-1h,trend_ge=3,1335,0.5161048689138577,0.899625468164794,0.8599250936329588,2,0.0,32.41601925812427,38.40526064104432,-0.0378129554805261,0.0002
BTCUSDT-1h,smaal=-1,1364,0.5608504398826979,0.9376832844574781,0.9142228739002932,2,0.0,23.7477940695881,18.088518853273452,0.0256393064464836,0.0123
BTCUSDT-1h,smaal=1,1994,0.5406218655967904,0.9117352056168505,0.876629889669007,2,0.0,26.96507618661454,32.28271867680823,-0.026266253172354426,0.0106
BTCUSDT-1h,prev=-1,1549,0.577792123950936,0.9367333763718528,0.9089735313105229,2,0.0,23.143698242361054,29.94986262851016,0.026491085622954103,0.0092
BTCUSDT-1h,prev=1,1816,0.5242290748898678,0.9102422907488987,0.8777533039647577,2,0.0,28.034742396175535,24.485052567572726,-0.026491085622954103,0.0092
BTCUSDT-1h,volq=0,717,0.6485355648535565,0.9609483960948396,0.9372384937238494,1,0.0,16.24499933553466,13.299769314994146,0.048939332650730805,0.0001
BTCUSDT-1h,volq=1,650,0.6307692307692307,0.9507692307692308,0.9261538461538461,1,0.0,20.44305269485871,45.84081814535153,0.035115455446947164,0.0066
BTCUSDT-1h,volq=2,676,0.5591715976331361,0.9319526627218935,0.9142011834319527,2,0.0,25.77175772017013,19.8233169377249,0.01190803646678007,0.3794
BTCUSDT-1h,volq=3,675,0.5037037037037037,0.9096296296296297,0.8711111111111111,2,0.0,33.27840073255369,14.876659126940146,-0.01602092799118815,0.2298
BTCUSDT-1h,volq=4,647,0.39258114374034003,0.8547140649149922,0.8068006182380216,3,0.0,42.12928488052767,46.26419588311306,-0.08384369814608206,0.0
BTCUSDT-1h,volq_ge=2,1998,0.4864864864864865,0.8993993993993994,0.8648648648648649,2,0.0,33.06955468746886,30.34174843724401,-0.05670886687711851,0.0
BTCUSDT-1h,volq_ge=3,1322,0.4493192133131619,0.8827534039334342,0.8396369137670197,2,0.0,37.169766615329934,29.03856563903774,-0.06536211246402057,0.0
BTCUSDT-1h,typ=1,2629,0.5271966527196653,0.9159376188664892,0.8851274248763789,2,0.0,26.020445922710778,29.36136062499297,-0.029714555046554292,0.013
