series,cond,entry,f,stop_type,stop_param,N,stop_out,net_maker,ci_lo,ci_hi,wr,edge_ret,sig_maker
ICPUSDT-1h,prevBear,PB,1.0,ATR,0.5,1452,0.687,-36.62,-40.3,-32.7,0.313,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,ATR,1.0,1452,0.422,-29.3,-35.3,-23.4,0.578,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,ATR,1.5,1452,0.304,-26.58,-33.9,-19.0,0.696,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,ATR,2.0,1452,0.238,-22.9,-31.2,-14.4,0.762,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,ATR,3.0,1452,0.173,-24.45,-35.4,-14.1,0.827,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,QMAE,50.0,1452,0.506,-35.47,-39.9,-31.0,0.494,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,QMAE,75.0,1452,0.245,-30.87,-38.9,-22.6,0.755,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,QMAE,90.0,1452,0.126,-33.64,-46.6,-21.1,0.874,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,QMAE,95.0,1452,0.114,-56.56,-73.3,-39.8,0.886,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,TIME,2.0,1452,0.0,-22.34,-28.1,-16.4,0.579,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,TIME,4.0,1452,0.0,-21.28,-28.8,-13.7,0.656,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,TIME,6.0,1452,0.0,-19.07,-26.9,-11.2,0.706,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,TIME,8.0,1452,0.0,-16.8,-25.1,-8.6,0.738,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,TIME,12.0,1452,0.0,-13.52,-22.8,-4.1,0.795,0.0,False
ICPUSDT-1h,prevBear,PB,1.0,TIME,24.0,1452,0.0,-11.96,-23.4,-1.2,0.85,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,NOSL,0.0,1359,0.0,-96394357.4,-113318568.6,-80205982.2,0.904,1.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,10.0,1359,0.987,-14.94,-15.5,-14.4,0.013,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,20.0,1359,0.94,-21.49,-22.3,-20.6,0.06,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,30.0,1359,0.877,-25.7,-27.0,-24.3,0.123,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,50.0,1359,0.752,-30.88,-33.0,-28.6,0.248,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,75.0,1359,0.622,-33.2,-36.4,-29.9,0.378,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,100.0,1359,0.53,-34.15,-38.2,-30.3,0.47,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,150.0,1359,0.392,-31.14,-36.6,-25.7,0.608,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,200.0,1359,0.321,-31.31,-37.9,-24.9,0.679,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,300.0,1359,0.243,-34.43,-43.1,-25.8,0.757,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ABS,500.0,1359,0.152,-30.42,-41.4,-19.4,0.848,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ATR,0.5,1359,0.661,-33.65,-37.2,-30.2,0.339,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ATR,1.0,1359,0.406,-29.11,-35.1,-23.1,0.594,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ATR,1.5,1359,0.313,-33.13,-40.9,-25.4,0.687,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ATR,2.0,1359,0.247,-30.81,-40.2,-21.7,0.753,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,ATR,3.0,1359,0.179,-32.79,-44.5,-21.1,0.821,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,QMAE,50.0,1359,0.48,-32.51,-37.1,-28.2,0.52,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,QMAE,75.0,1359,0.244,-34.11,-42.9,-25.5,0.756,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,QMAE,90.0,1359,0.119,-33.33,-46.7,-20.2,0.881,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,QMAE,95.0,1359,0.107,-55.14,-73.8,-37.8,0.893,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,TIME,2.0,1359,0.0,-26.79,-33.2,-20.7,0.571,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,TIME,4.0,1359,0.0,-30.24,-38.8,-21.8,0.647,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,TIME,6.0,1359,0.0,-26.02,-34.9,-16.9,0.704,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,TIME,8.0,1359,0.0,-23.17,-32.5,-13.4,0.74,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,TIME,12.0,1359,0.0,-19.36,-29.8,-9.1,0.792,0.0,False
ICPUSDT-1h,smaBelow,PB,1.0,TIME,24.0,1359,0.0,-15.08,-27.3,-3.5,0.857,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,NOSL,0.0,1053,0.0,-75973365.53,-92117716.1,-59829015.4,0.924,1.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,10.0,1053,0.981,-13.62,-14.1,-13.1,0.019,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,20.0,1053,0.928,-20.12,-21.0,-19.1,0.072,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,30.0,1053,0.851,-23.76,-25.3,-22.1,0.149,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,50.0,1053,0.704,-26.97,-29.6,-24.3,0.296,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,75.0,1053,0.545,-25.57,-29.4,-21.9,0.455,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,100.0,1053,0.456,-25.18,-30.0,-20.9,0.544,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,150.0,1053,0.32,-20.35,-26.1,-14.7,0.68,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,200.0,1053,0.252,-18.77,-25.5,-12.3,0.748,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,300.0,1053,0.191,-22.06,-30.7,-13.6,0.809,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ABS,500.0,1053,0.119,-19.25,-30.2,-8.8,0.881,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ATR,0.5,1053,0.585,-28.91,-33.4,-24.5,0.415,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ATR,1.0,1053,0.321,-19.33,-25.8,-12.9,0.679,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ATR,1.5,1053,0.228,-19.73,-28.2,-11.6,0.772,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ATR,2.0,1053,0.174,-14.4,-23.7,-5.4,0.826,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,ATR,3.0,1053,0.119,-13.74,-24.9,-2.7,0.881,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,QMAE,50.0,1053,0.418,-25.37,-30.4,-20.6,0.582,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,QMAE,75.0,1053,0.192,-21.73,-30.3,-13.5,0.808,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,QMAE,90.0,1053,0.092,-20.55,-33.0,-7.8,0.908,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,QMAE,95.0,1053,0.082,-35.9,-53.1,-19.2,0.918,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,TIME,2.0,1053,0.0,-19.06,-25.9,-12.4,0.629,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,TIME,4.0,1053,0.0,-16.32,-25.0,-8.1,0.714,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,TIME,6.0,1053,0.0,-13.53,-22.3,-5.1,0.775,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,TIME,8.0,1053,0.0,-12.28,-21.9,-3.5,0.807,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,TIME,12.0,1053,0.0,-8.79,-18.7,0.8,0.841,0.0,False
ICPUSDT-1h,C3_w8q,PB,1.0,TIME,24.0,1053,0.0,-6.21,-18.3,4.8,0.893,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,NOSL,0.0,691,0.0,-92619329.74,-114327004.3,-72358834.9,0.907,1.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,10.0,691,0.98,-13.99,-14.8,-13.2,0.02,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,20.0,691,0.936,-20.61,-21.9,-19.3,0.064,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,30.0,691,0.864,-23.77,-25.8,-21.5,0.136,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,50.0,691,0.748,-27.79,-31.2,-24.0,0.252,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,75.0,691,0.622,-28.76,-33.7,-23.4,0.378,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,100.0,691,0.528,-28.56,-34.5,-22.1,0.472,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,150.0,691,0.398,-25.24,-33.1,-17.3,0.602,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,200.0,691,0.331,-25.53,-35.3,-15.9,0.669,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,300.0,691,0.249,-27.11,-39.7,-15.6,0.751,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ABS,500.0,691,0.156,-22.56,-38.6,-7.5,0.844,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ATR,0.5,691,0.641,-30.47,-36.1,-24.2,0.359,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ATR,1.0,691,0.386,-22.49,-32.1,-13.2,0.614,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ATR,1.5,691,0.302,-22.95,-35.3,-11.6,0.698,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ATR,2.0,691,0.249,-23.76,-36.9,-10.9,0.751,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,ATR,3.0,691,0.184,-28.77,-45.6,-12.1,0.816,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,QMAE,50.0,691,0.475,-25.75,-32.5,-18.6,0.525,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,QMAE,75.0,691,0.25,-26.77,-38.9,-15.2,0.75,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,QMAE,90.0,691,0.12,-22.76,-41.9,-5.3,0.88,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,QMAE,95.0,691,0.11,-46.34,-70.6,-23.5,0.89,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,TIME,2.0,691,0.0,-25.56,-35.3,-15.8,0.541,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,TIME,4.0,691,0.0,-26.78,-39.5,-14.3,0.641,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,TIME,6.0,691,0.0,-22.46,-34.9,-10.9,0.69,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,TIME,8.0,691,0.0,-18.08,-32.1,-5.1,0.728,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,TIME,12.0,691,0.0,-9.86,-23.5,3.6,0.784,0.0,False
ICPUSDT-1h,C6_w9dip,PB,1.0,TIME,24.0,691,0.0,-3.49,-19.8,12.6,0.854,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,NOSL,0.0,457,0.0,-65645481.29,-89715502.9,-43763642.4,0.934,1.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,10.0,457,0.993,-15.63,-16.6,-14.6,0.007,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,20.0,457,0.943,-22.68,-24.0,-21.3,0.057,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,30.0,457,0.884,-28.55,-30.3,-26.7,0.116,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,50.0,457,0.72,-32.32,-35.6,-29.0,0.28,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,75.0,457,0.558,-32.44,-37.4,-27.7,0.442,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,100.0,457,0.468,-33.55,-39.8,-27.5,0.532,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,150.0,457,0.311,-26.98,-35.0,-19.7,0.689,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,200.0,457,0.247,-26.84,-36.4,-18.3,0.753,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,300.0,457,0.184,-28.77,-41.0,-17.0,0.816,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ABS,500.0,457,0.114,-26.99,-43.3,-11.8,0.886,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ATR,0.5,457,0.613,-35.25,-41.1,-29.5,0.387,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ATR,1.0,457,0.326,-27.95,-37.7,-19.0,0.674,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ATR,1.5,457,0.236,-33.14,-45.8,-20.9,0.764,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ATR,2.0,457,0.151,-17.37,-30.8,-4.5,0.849,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,ATR,3.0,457,0.101,-13.44,-28.4,0.8,0.899,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,QMAE,50.0,457,0.418,-32.35,-39.2,-25.8,0.582,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,QMAE,75.0,457,0.186,-28.88,-41.1,-17.1,0.814,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,QMAE,90.0,457,0.081,-23.26,-42.1,-6.2,0.919,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,QMAE,95.0,457,0.07,-35.1,-59.1,-12.3,0.93,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,TIME,2.0,457,0.0,-18.36,-27.4,-9.9,0.654,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,TIME,4.0,457,0.0,-17.15,-28.9,-7.2,0.742,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,TIME,6.0,457,0.0,-18.15,-31.2,-6.5,0.801,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,TIME,8.0,457,0.0,-14.73,-27.8,-3.3,0.829,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,TIME,12.0,457,0.0,-9.27,-21.8,2.4,0.862,0.0,False
ICPUSDT-1h,CQ7_w78q,PB,1.0,TIME,24.0,457,0.0,-11.12,-27.6,4.4,0.91,0.0,False
ICPUSDT-1h,ALL,PB,1.5,NOSL,0.0,2943,0.0,-160040696.24,-173632270.7,-146788912.0,0.84,1.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,10.0,2943,0.989,-15.87,-16.4,-15.3,0.011,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,20.0,2943,0.958,-22.48,-23.3,-21.7,0.042,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,30.0,2943,0.911,-26.79,-28.0,-25.6,0.089,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,50.0,2943,0.812,-32.21,-34.0,-30.4,0.188,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,75.0,2943,0.699,-34.68,-37.1,-32.0,0.301,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,100.0,2943,0.615,-36.18,-39.3,-33.0,0.385,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,150.0,2943,0.491,-36.11,-40.5,-31.8,0.509,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,200.0,2943,0.41,-35.82,-41.0,-30.4,0.59,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,300.0,2943,0.317,-38.02,-44.7,-31.5,0.683,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ABS,500.0,2943,0.219,-40.58,-49.4,-31.9,0.781,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ATR,0.5,2943,0.745,-35.91,-38.6,-32.9,0.255,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ATR,1.0,2943,0.52,-34.87,-39.5,-30.1,0.48,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ATR,1.5,2943,0.399,-33.73,-39.6,-27.6,0.601,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ATR,2.0,2943,0.324,-30.83,-37.6,-23.6,0.676,0.0,False
ICPUSDT-1h,ALL,PB,1.5,ATR,3.0,2943,0.242,-33.07,-41.8,-23.9,0.758,0.0,False
ICPUSDT-1h,ALL,PB,1.5,QMAE,50.0,2943,0.501,-35.73,-40.0,-31.5,0.499,0.0,False
ICPUSDT-1h,ALL,PB,1.5,QMAE,75.0,2943,0.261,-38.15,-45.8,-30.4,0.739,0.0,False
ICPUSDT-1h,ALL,PB,1.5,QMAE,90.0,2943,0.175,-65.18,-77.5,-52.7,0.825,0.0,False
ICPUSDT-1h,ALL,PB,1.5,QMAE,95.0,2943,0.166,-97.82,-113.3,-82.5,0.834,0.0,False
ICPUSDT-1h,ALL,PB,1.5,TIME,2.0,2943,0.0,-29.3,-33.8,-24.8,0.469,0.0,False
ICPUSDT-1h,ALL,PB,1.5,TIME,4.0,2943,0.0,-27.9,-33.7,-22.2,0.55,0.0,False
ICPUSDT-1h,ALL,PB,1.5,TIME,6.0,2943,0.0,-25.83,-32.1,-19.5,0.608,0.0,False
ICPUSDT-1h,ALL,PB,1.5,TIME,8.0,2943,0.0,-23.54,-30.6,-16.8,0.649,0.0,False
ICPUSDT-1h,ALL,PB,1.5,TIME,12.0,2943,0.0,-20.67,-28.3,-12.8,0.702,0.0,False
ICPUSDT-1h,ALL,PB,1.5,TIME,24.0,2943,0.0,-17.44,-26.8,-8.1,0.782,0.0,False
ICPUSDT-1h,quiet,PB,1.5,NOSL,0.0,1164,0.0,-104810933.49,-121993065.5,-86769696.3,0.895,1.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,10.0,1164,0.984,-13.87,-14.5,-13.2,0.016,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,20.0,1164,0.941,-20.26,-21.3,-19.1,0.059,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,30.0,1164,0.886,-24.53,-26.2,-22.8,0.114,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,50.0,1164,0.758,-27.75,-30.6,-24.9,0.242,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,75.0,1164,0.619,-27.49,-31.5,-23.5,0.381,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,100.0,1164,0.527,-26.6,-31.5,-21.8,0.473,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,150.0,1164,0.39,-22.27,-28.5,-15.9,0.61,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,200.0,1164,0.319,-21.69,-28.6,-14.2,0.681,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,300.0,1164,0.238,-22.38,-31.2,-13.5,0.762,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ABS,500.0,1164,0.154,-19.82,-32.4,-7.6,0.846,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ATR,0.5,1164,0.662,-29.98,-34.5,-25.4,0.338,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ATR,1.0,1164,0.401,-21.89,-29.0,-14.6,0.599,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ATR,1.5,1164,0.293,-21.1,-29.8,-12.1,0.707,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ATR,2.0,1164,0.227,-15.37,-24.9,-5.3,0.773,0.0,False
ICPUSDT-1h,quiet,PB,1.5,ATR,3.0,1164,0.156,-14.12,-26.6,-1.3,0.844,0.0,False
ICPUSDT-1h,quiet,PB,1.5,QMAE,50.0,1164,0.398,-21.83,-27.8,-15.5,0.602,0.0,False
ICPUSDT-1h,quiet,PB,1.5,QMAE,75.0,1164,0.186,-18.85,-29.5,-8.3,0.814,0.0,False
ICPUSDT-1h,quiet,PB,1.5,QMAE,90.0,1164,0.117,-32.97,-49.1,-16.0,0.883,0.0,False
ICPUSDT-1h,quiet,PB,1.5,QMAE,95.0,1164,0.11,-53.93,-74.0,-32.9,0.89,0.0,False
ICPUSDT-1h,quiet,PB,1.5,TIME,2.0,1164,0.0,-22.52,-29.7,-15.7,0.531,0.0,False
ICPUSDT-1h,quiet,PB,1.5,TIME,4.0,1164,0.0,-19.32,-28.4,-10.6,0.63,0.0,False
ICPUSDT-1h,quiet,PB,1.5,TIME,6.0,1164,0.0,-16.21,-25.8,-6.7,0.699,0.0,False
ICPUSDT-1h,quiet,PB,1.5,TIME,8.0,1164,0.0,-12.29,-22.7,-1.9,0.742,0.0,False
ICPUSDT-1h,quiet,PB,1.5,TIME,12.0,1164,0.0,-8.1,-18.7,2.4,0.785,0.0,False
ICPUSDT-1h,quiet,PB,1.5,TIME,24.0,1164,0.0,-1.05,-13.4,11.4,0.852,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,NOSL,0.0,1141,0.0,-138474958.79,-159509140.1,-119193624.5,0.862,1.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,10.0,1141,0.996,-18.69,-19.9,-17.6,0.004,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,20.0,1141,0.975,-26.23,-27.4,-25.1,0.025,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,30.0,1141,0.935,-31.84,-33.3,-30.3,0.065,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,50.0,1141,0.841,-39.98,-42.3,-37.6,0.159,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,75.0,1141,0.721,-44.2,-47.8,-40.7,0.279,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,100.0,1141,0.625,-45.94,-50.3,-41.4,0.375,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,150.0,1141,0.493,-47.3,-53.5,-41.1,0.507,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,200.0,1141,0.402,-45.64,-53.4,-37.7,0.598,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,300.0,1141,0.316,-52.05,-62.3,-42.2,0.684,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ABS,500.0,1141,0.202,-46.75,-60.7,-34.1,0.798,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ATR,0.5,1141,0.782,-46.98,-50.9,-43.1,0.218,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ATR,1.0,1141,0.523,-46.0,-52.9,-39.0,0.477,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ATR,1.5,1141,0.395,-47.34,-56.6,-38.1,0.605,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ATR,2.0,1141,0.303,-35.95,-46.6,-26.4,0.697,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,ATR,3.0,1141,0.22,-34.4,-47.1,-21.8,0.78,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,QMAE,50.0,1141,0.503,-47.03,-53.2,-41.0,0.497,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,QMAE,75.0,1141,0.245,-45.73,-58.0,-33.9,0.755,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,QMAE,90.0,1141,0.153,-62.99,-81.3,-45.0,0.847,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,QMAE,95.0,1141,0.145,-91.81,-115.0,-69.1,0.855,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,TIME,2.0,1141,0.0,-39.79,-47.1,-32.5,0.457,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,TIME,4.0,1141,0.0,-37.27,-47.3,-28.3,0.558,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,TIME,6.0,1141,0.0,-33.58,-43.9,-24.0,0.626,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,TIME,8.0,1141,0.0,-30.26,-41.1,-20.1,0.672,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,TIME,12.0,1141,0.0,-23.84,-35.3,-13.0,0.731,0.0,False
ICPUSDT-1h,uwd78,PB,1.5,TIME,24.0,1141,0.0,-26.64,-40.9,-13.2,0.801,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,NOSL,0.0,2029,0.0,-149334578.83,-164613042.2,-133563261.4,0.851,1.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,10.0,2029,0.995,-17.34,-18.1,-16.6,0.005,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,20.0,2029,0.964,-24.03,-24.9,-23.1,0.036,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,30.0,2029,0.922,-29.38,-30.6,-28.2,0.078,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,50.0,2029,0.824,-36.36,-38.3,-34.4,0.176,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,75.0,2029,0.71,-40.3,-43.2,-37.4,0.29,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,100.0,2029,0.621,-42.13,-45.6,-38.3,0.379,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,150.0,2029,0.49,-42.54,-47.2,-37.1,0.51,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,200.0,2029,0.406,-42.55,-48.3,-36.2,0.594,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,300.0,2029,0.313,-45.58,-53.3,-37.4,0.687,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ABS,500.0,2029,0.21,-44.99,-55.3,-34.3,0.79,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ATR,0.5,2029,0.756,-41.61,-44.7,-38.4,0.244,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ATR,1.0,2029,0.518,-41.57,-46.9,-35.8,0.482,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ATR,1.5,2029,0.396,-42.13,-48.9,-34.8,0.604,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ATR,2.0,2029,0.31,-34.78,-42.8,-26.7,0.69,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,ATR,3.0,2029,0.232,-37.14,-47.5,-27.0,0.768,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,QMAE,50.0,2029,0.501,-42.47,-47.2,-37.4,0.499,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,QMAE,75.0,2029,0.25,-42.03,-50.7,-32.9,0.75,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,QMAE,90.0,2029,0.164,-65.86,-80.0,-51.3,0.836,0.0,False
ICPUSDT-1h,uwd79,PB,1.5,QMAE,95.0,2029,0.155,-96.23,-114.2,-78.0,0.845,0.0,False
